job_id,case_name,step,time_s,dump_file,debris_count,expected_debris_atoms,debris_count_ok,outlet_count_x_ge_L,source_count,downstream_count,upstream_count,source_fraction,downstream_fraction,outlet_fraction,x_mean_over_L,x_q90_over_L,x_q99_over_L,x_max_over_L,dx_mean_m,dx_q99_m,dx_max_m,max_abs_velocity_m_s,time_ms,released_fraction,front_bulk_gap_over_L,job_label
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,80000,0.00045,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_80000.dump,30000,30000,True,0,29845,104,51,0.9948333333333332,0.0034666666666666,0.0,0.3332270958518518,0.38636,0.3991956,0.6731822222222222,3.2904908333333335e-06,0.0002433049999999,0.0090266999999999,36.4851,0.45,0.005166666666666764,0.27398662222222225,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,100000,0.00055,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_100000.dump,30000,30000,True,0,29809,133,58,0.9936333333333334,0.0044333333333333,0.0,0.3332592672585185,0.3864364444444444,0.3992956444444444,0.7263133333333334,4.738204133333336e-06,0.0002864049999999,0.0114176,36.4861,0.55,0.006366666666666632,0.327017688888889,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,200000,0.00105,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_200000.dump,30000,30000,True,0,29661,245,94,0.9887,0.0081666666666666,0.0,0.3335015371037037,0.3867380000000001,0.3997688888888889,0.9908955555555556,1.5640347166666674e-05,0.0004196119999999,0.0233238,23.732,1.05,0.011299999999999977,0.5911266666666668,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,240000,0.00125,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_240000.dump,30000,30000,True,0,29598,292,110,0.9866,0.0097333333333333,0.0,0.3336294345555556,0.3868893333333333,0.3999667333333333,0.9964155555555556,2.1395732500000005e-05,0.0004556059999999,0.0235722,20.32,1.25,0.013399999999999967,0.5964488222222223,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,260000,0.00135,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_260000.dump,30000,30000,True,0,29571,318,111,0.9857,0.0106,0.0,0.3336997800370371,0.3869788888888889,0.4000689555555555,0.9976644444444444,2.456127916666667e-05,0.0004768009999999,0.0236284,20.293,1.35,0.01429999999999998,0.5975954888888888,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,360000,0.00185,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_360000.dump,30000,30000,True,0,29402,470,128,0.9800666666666666,0.0156666666666666,0.0,0.3341179154666667,0.38748,0.4006733777777777,0.9964355555555556,4.33773735e-05,0.0005644009999999,0.029425415,16.1088,1.85,0.01993333333333336,0.595762177777778,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,380000,0.00195,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_380000.dump,30000,30000,True,0,29381,491,128,0.9793666666666668,0.0163666666666666,0.0,0.3342131906,0.3875751111111112,0.4008111777777777,0.9958444444444444,4.76647545e-05,0.0005808129999999,0.0306470149999999,16.088,1.95,0.02063333333333317,0.5950332666666667,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,480000,0.00245,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_480000.dump,30000,30000,True,0,29214,644,142,0.9738,0.0214666666666666,0.0,0.3347377446066666,0.3881788888888889,0.4015400666666666,0.9985266666666668,7.12696848e-05,0.0006508189999999,0.036625215,11.9198,2.4499999999999997,0.0262,0.5969866000000001,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,500000,0.0025499999999999,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_500000.dump,30000,30000,True,0,29182,672,146,0.9727333333333332,0.0224,0.0,0.3348504682496296,0.3883271111111111,0.4017178444444444,0.9970022222222222,7.634224873333334e-05,0.000658303,0.037816515,11.9051,2.5499999999999,0.027266666666666772,0.5952843777777779,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,600000,0.0030499999999999,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_600000.dump,30000,30000,True,0,29042,802,156,0.9680666666666666,0.0267333333333333,0.0,0.3354534317637037,0.3890048888888888,0.4025422444444444,0.9895111111111112,0.0001034756068666,0.0007062009999999,0.043750815,11.8323,3.0499999999999,0.03193333333333337,0.5869688666666668,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,680000,0.00345,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_680000.dump,30000,30000,True,0,28918,924,158,0.9639333333333332,0.0308,0.0,0.3359678338325185,0.3895826666666667,0.4032934222222222,0.9923022222222224,0.0001266236999633,0.0007523189999999,0.042058615,6.82571,3.4499999999999997,0.0360666666666668,0.5890088000000002,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,700000,0.0035499999999999,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_700000.dump,30000,30000,True,0,28887,955,158,0.9629,0.0318333333333333,0.0,0.3361003413007407,0.3897266666666666,0.4035112666666667,0.983508888888889,0.0001325865360333,0.000761414,0.041479015,6.82473,3.5499999999999,0.03710000000000002,0.5799976222222223,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,800000,0.00405,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_800000.dump,30000,30000,True,0,28728,1112,160,0.9576,0.0370666666666666,0.0,0.3367859081125926,0.3905095555555555,0.4046846222222222,0.9751844444444444,0.0001634370425666,0.0008171089999999,0.038597915,8.16139,4.05,0.04239999999999999,0.5704998222222222,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,820000,0.00415,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_820000.dump,30000,30000,True,0,28693,1147,160,0.9564333333333334,0.0382333333333333,0.0,0.3369284568148148,0.3906313333333334,0.4048448,0.9889511111111112,0.0001698517341666,0.000823901,0.038025115,8.15231,4.15,0.04356666666666664,0.5841063111111112,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,860000,0.00435,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_860000.dump,30000,30000,True,0,28646,1195,159,0.9548666666666666,0.0398333333333333,0.0,0.3372162501348147,0.3909002222222222,0.4052936222222221,0.9857866666666668,0.0001828024335666,0.0008513049999999,0.036882915,6.74545,4.35,0.04513333333333336,0.5804930444444447,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,920000,0.00465,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_920000.dump,30000,30000,True,0,28553,1290,157,0.9517666666666666,0.043,0.0,0.3376563386992592,0.3913246666666667,0.4060489555555555,0.9670022222222224,0.0002026064189666,0.0008894049999999,0.035178215,6.72449,4.6499999999999995,0.04823333333333335,0.560953266666667,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,960000,0.00485,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_960000.dump,30000,30000,True,0,28494,1350,156,0.9498,0.045,0.0,0.3379560373948148,0.3916613333333333,0.406582311111111,0.9678,0.0002160928602666,0.0009132499999999,0.034047415,6.71056,4.8500000000000005,0.05020000000000002,0.561217688888889,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,980000,0.00495,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_980000.dump,30000,30000,True,0,28458,1387,155,0.9486,0.0462333333333333,0.0,0.3381069147674074,0.3918075555555555,0.4068267333333333,0.9669866666666668,0.0002228823420333,0.0009262159999999,0.033483715,6.70361,4.95,0.0514,0.5601599333333335,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1080000,0.00545,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1080000.dump,30000,30000,True,0,28312,1538,150,0.9437333333333332,0.0512666666666666,0.0,0.3388738308691852,0.3926806666666667,0.4080515777777777,0.9630422222222222,0.0002573935666133,0.0009736019999999,0.032739215,6.66902,5.45,0.0562666666666668,0.5549906444444446,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1120000,0.00565,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1120000.dump,30000,30000,True,0,28247,1600,153,0.9415666666666668,0.0533333333333333,0.0,0.3391850708718518,0.3930377777777777,0.4086689555555555,0.96356,0.0002713993667333,0.000998203,0.032718915,6.65526,5.6499999999999995,0.058433333333333226,0.5548910444444445,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1200000,0.00605,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1200000.dump,30000,30000,True,0,28117,1735,148,0.9372333333333334,0.0578333333333333,0.0,0.33981297008,0.3937117777777778,0.4098866666666667,0.9866333333333334,0.0002996548311,0.0010449039999999,0.032681815,6.06651,6.05,0.06276666666666664,0.5767466666666667,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1220000,0.00615,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1220000.dump,30000,30000,True,0,28075,1776,149,0.9358333333333332,0.0592,0.0,0.3399711747548148,0.3938515555555555,0.4102044666666666,0.9923977777777778,0.0003067740414666,0.0010517079999999,0.032673415,6.06749,6.15,0.06416666666666682,0.5821933111111113,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1260000,0.00635,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1260000.dump,30000,30000,True,0,28008,1843,149,0.9336,0.0614333333333333,0.0,0.3402895743466667,0.3942337777777778,0.4108025333333332,0.9964022222222222,0.0003211020230999,0.0010692089999999,0.032682115,6.06945,6.35,0.06640000000000001,0.585599688888889,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1280000,0.00645,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1280000.dump,30000,30000,True,0,27981,1871,148,0.9327,0.0623666666666666,0.0,0.3404489947185185,0.3943653333333333,0.4110180444444444,0.9935533333333332,0.0003282759398333,0.0010846009999999,0.032695815,6.07043,6.45,0.06730000000000003,0.5825352888888888,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1320000,0.00665,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1320000.dump,30000,30000,True,0,27917,1937,146,0.9305666666666668,0.0645666666666666,0.0,0.3407683856103704,0.3946691111111112,0.4115780888888888,0.987891111111111,0.0003426485299666,0.0011078069999999,0.032724015,5.13869,6.6499999999999995,0.06943333333333324,0.5763130222222222,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1360000,0.00685,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1360000.dump,30000,30000,True,0,27859,2000,141,0.9286333333333332,0.0666666666666666,0.0,0.3410877864881482,0.3949646666666667,0.4120979555555555,0.9976688888888888,0.0003570215694666,0.0011330159999999,0.032753315,5.11765,6.8500000000000005,0.0713666666666668,0.5855709333333333,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1420000,0.00715,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1420000.dump,30000,30000,True,0,27760,2102,138,0.9253333333333332,0.0700666666666666,0.0,0.341566820242963,0.3954584444444445,0.4129711333333333,0.9933266666666668,0.0003785780884333,0.0011700069999999,0.032799315,5.0862,7.15,0.07466666666666677,0.5803555333333335,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1440000,0.00725,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1440000.dump,30000,30000,True,0,27730,2132,138,0.9243333333333332,0.0710666666666666,0.0,0.3417271244822222,0.3956011111111111,0.4133311333333333,0.9938666666666668,0.0003857917791999,0.0011816029999999,0.032815215,5.07574,7.25,0.07566666666666677,0.5805355333333335,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1480000,0.00745,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1480000.dump,30000,30000,True,0,27679,2185,136,0.9226333333333332,0.0728333333333333,0.0,0.342048396642963,0.3959408888888889,0.4139002222222221,0.9949622222222224,0.0004002490264333,0.0012112069999999,0.032847815,5.05488,7.45,0.0773666666666668,0.5810620000000003,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1540000,0.00775,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1540000.dump,30000,30000,True,0,27571,2295,134,0.9190333333333334,0.0765,0.0,0.342529818814074,0.3963955555555556,0.4146695555555554,0.9966488888888888,0.0004219130241333,0.0012547139999999,0.032898615,5.12857,7.75,0.08096666666666663,0.5819793333333334,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1560000,0.00785,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1560000.dump,30000,30000,True,0,27535,2331,134,0.9178333333333332,0.0777,0.0,0.3426898130696297,0.3965068888888889,0.4149269333333332,0.9972222222222222,0.0004291127656333,0.0012697479999999,0.032916115,4.81972,7.85,0.08216666666666683,0.582295288888889,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1680000,0.00845,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1680000.dump,30000,30000,True,0,27354,2516,130,0.9118,0.0838666666666666,0.0,0.343644355124074,0.3974615555555556,0.4164695777777776,0.9979955555555556,0.0004720671580833,0.0013402128999999,0.0334714,4.28541,8.45,0.08819999999999995,0.581525977777778,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1720000,0.00865,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1720000.dump,30000,30000,True,0,27297,2575,128,0.9099,0.0858333333333333,0.0,0.3439607097001482,0.3978335555555555,0.417109,0.9974644444444444,0.0004863031140066,0.0013742219999999,0.033065815,4.28345,8.65,0.09009999999999996,0.5803554444444443,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1800000,0.0090499999999999,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1800000.dump,30000,30000,True,0,27160,2713,127,0.9053333333333332,0.0904333333333333,0.0,0.3445954519368888,0.3984488888888889,0.4181247999999999,0.9964844444444444,0.00051486651466,0.0014459209999999,0.033147115,4.27952,9.0499999999999,0.09466666666666679,0.5783596444444445,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1840000,0.00925,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1840000.dump,30000,30000,True,0,27108,2765,127,0.9036,0.0921666666666666,0.0,0.3449125409562963,0.3988380000000001,0.4186735111111111,0.9960355555555556,0.0005291355205333,0.0014806189999999,0.033189315,4.27756,9.25,0.09640000000000004,0.5773620444444445,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1860000,0.0093499999999999,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1860000.dump,30000,30000,True,0,27079,2795,126,0.9026333333333332,0.0931666666666666,0.0,0.3450703019429629,0.3989942222222222,0.4189493999999999,0.99582,0.0005362347649333,0.001489603,0.033210815,4.27658,9.3499999999999,0.09736666666666682,0.5768706000000001,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1900000,0.00955,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1900000.dump,30000,30000,True,0,27007,2866,127,0.9002333333333333,0.0955333333333333,0.0,0.3453855810318519,0.3993446666666667,0.4193980444444444,0.9954133333333336,0.0005504223239333,0.0015123079999999,0.033254515,4.27462,9.549999999999999,0.09976666666666667,0.5760152888888892,"908 upstream, 30k"
908_high_inventory_dt5e9_to_10ms,paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit,1990000,0.01,cases/clogging_scan/paper2_localized_release/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit/paper2_local_damage_slab_x012_018_df0p1_n30000_seed908_explicit_dt5e9_type2_1990000.dump,30000,30000,True,0,26835,3037,128,0.8945,0.1012333333333333,0.0,0.3460919432666666,0.4002199999999999,0.4201562666666665,0.9945955555555556,0.0005822086244999,0.0016016009999999,0.033356915,4.2702,10.0,0.10550000000000004,0.5744392888888891,"908 upstream, 30k"
